gene_id,gene_name,cat_no,uniprot,compound_name,target_class,primary_target,primary_action
ENSG00000188778,ADRB3,2760,P13945,"L-748,337",7-TM Receptors,Adrenergic Beta-3 Receptors,Antagonist
ENSG00000188778,ADRB3,3986,P13945,SR 58611A hydrochloride,7-TM Receptors,Adrenergic Beta-3 Receptors,Agonist
ENSG00000147548,NSD3,NA,NA,NA,NA,NA,NA
ENSG00000077782,FGFR1,3044,P11362,PD 173074,Enzyme-Linked Receptors,FGFR,Inhibitor
ENSG00000077782,FGFR1,3785,P11362,PD 166285 dihydrochloride,Enzymes,Src Kinases,Inhibitor
ENSG00000147526,TACC1,NA,NA,NA,NA,NA,NA
ENSG00000168615,ADAM9,NA,NA,NA,NA,NA,NA
ENSG00000197140,ADAM32,NA,NA,NA,NA,NA,NA
ENSG00000168619,ADAM18,NA,NA,NA,NA,NA,NA
ENSG00000104755,ADAM2,NA,NA,NA,NA,NA,NA
ENSG00000104332,SFRP1,4767,Q8N474,WAY 316606 hydrochloride,Cell biology,Beta-catenin,Other
ENSG00000083168,KAT6A,6692,Q92794,WM 1119,Enzymes,Histone Acetyltransferases,Inhibitor
ENSG00000104365,IKBKB,2539,O14920,IKK 16,Enzymes,IkB Kinase,Inhibitor
ENSG00000104365,IKBKB,2559,O14920,TPCA-1,Enzymes,IkB Kinase,Inhibitor
ENSG00000104365,IKBKB,4806,O14920,BMS 345541,Enzymes,IkB Kinase,Inhibitor
ENSG00000104365,IKBKB,4899,O14920,ML 120B dihydrochloride,Enzymes,IkB Kinase,Inhibitor
ENSG00000104365,IKBKB,5300,O14920,BI 605906,Enzymes,IkB Kinase,Inhibitor
ENSG00000147432,CHRNB3,NA,NA,NA,NA,NA,NA
ENSG00000147434,CHRNA6,NA,NA,NA,NA,NA,NA
ENSG00000253729,PRKDC,2930,P78527,PI 103 hydrochloride,Enzymes,PI 3-Kinase,Inhibitor
ENSG00000288611,NPBWR1,NA,NA,NA,NA,NA,NA
ENSG00000082556,OPRK1,0778,P41145,"ICI 199,441 hydrochloride",7-TM Receptors,Kappa Opioid Receptors,Agonist
ENSG00000082556,OPRK1,1483,P41145,GR 89696 fumarate,7-TM Receptors,Kappa Opioid Receptors,Agonist
ENSG00000082556,OPRK1,4085,P41145,Nalmefene hydrochloride,7-TM Receptors,Miscellaneous/Non-selective Opioids,Antagonist
ENSG00000147509,RGS20,NA,NA,NA,NA,NA,NA
ENSG00000120992,LYPLA1,5345,O75608,ML 348,Enzymes,Other Hydrolases,Inhibitor
ENSG00000254087,LYN,NA,NA,NA,NA,NA,NA
ENSG00000172680,MOS,NA,NA,NA,NA,NA,NA
ENSG00000170786,SDR16C5,NA,NA,NA,NA,NA,NA
ENSG00000178538,CA8,3620,P35219,Topiramate,Ion Channels,Kainate Receptors,Antagonist
ENSG00000178538,CA8,6742,P35219,Acetazolamide,Enzymes,Carbonic anhydrases,Inhibitor
ENSG00000104388,RAB2A,NA,NA,NA,NA,NA,NA
ENSG00000171316,CHD7,NA,NA,NA,NA,NA,NA
ENSG00000180828,BHLHE22,NA,NA,NA,NA,NA,NA
ENSG00000205268,PDE7A,2237,Q13946,BRL 50481,Enzymes,Phosphodiesterases,Inhibitor
ENSG00000066777,ARFGEF1,NA,NA,NA,NA,NA,NA
ENSG00000182674,KCNB2,NA,NA,NA,NA,NA,NA
ENSG00000121039,RDH10,NA,NA,NA,NA,NA,NA
ENSG00000164749,HNF4G,NA,NA,NA,NA,NA,NA
ENSG00000164687,FABP5,5258,Q01469,BMS 309403,Cell biology,Other Lipid Metabolism,Inhibitor
ENSG00000147588,PMP2,NA,NA,NA,NA,NA,NA
ENSG00000205186,FABP9,5258,Q0Z7S8,BMS 309403,Cell biology,Other Lipid Metabolism,Inhibitor
ENSG00000170323,FABP4,5258,P15090,BMS 309403,Cell biology,Other Lipid Metabolism,Inhibitor
ENSG00000197416,FABP12,5258,A6NFH5,BMS 309403,Cell biology,Other Lipid Metabolism,Inhibitor
ENSG00000185015,CA13,6742,Q8N1Q1,Acetazolamide,Enzymes,Carbonic anhydrases,Inhibitor
ENSG00000133742,CA1,3109,P00915,Furosemide,Transporters,Na+/K+/Cl- Symporter,Inhibitor
ENSG00000133742,CA1,3620,P00915,Topiramate,Ion Channels,Kainate Receptors,Antagonist
ENSG00000133742,CA1,6742,P00915,Acetazolamide,Enzymes,Carbonic anhydrases,Inhibitor
ENSG00000164879,CA3,3620,P07451,Topiramate,Ion Channels,Kainate Receptors,Antagonist
ENSG00000164879,CA3,6742,P07451,Acetazolamide,Enzymes,Carbonic anhydrases,Inhibitor
ENSG00000104267,CA2,3620,P00918,Topiramate,Ion Channels,Kainate Receptors,Antagonist
ENSG00000104267,CA2,6742,P00918,Acetazolamide,Enzymes,Carbonic anhydrases,Inhibitor
ENSG00000147613,PSKH2,NA,NA,NA,NA,NA,NA
ENSG00000123124,WWP1,5433,Q9H0M0,Heclin,Enzymes,Ubiquitin E3 Ligases,Inhibitor
ENSG00000170289,CNGB3,NA,NA,NA,NA,NA,NA
ENSG00000176566,DCAF4L2,NA,NA,NA,NA,NA,NA
ENSG00000156103,MMP16,NA,NA,NA,NA,NA,NA
ENSG00000104312,RIPK2,1202,O43353,SB 203580,Enzymes,p38,Inhibitor
ENSG00000104312,RIPK2,6598,O43353,OD 36 hydrochloride,Enzymes,RIP Kinases,Inhibitor
ENSG00000164951,PDP1,NA,NA,NA,NA,NA,NA
ENSG00000164949,GEM,NA,NA,NA,NA,NA,NA
ENSG00000197275,RAD54B,NA,NA,NA,NA,NA,NA
ENSG00000175305,CCNE2,1332,O96020,Roscovitine,Enzymes,Cyclin-dependent Kinase,Inhibitor
ENSG00000175305,CCNE2,1530,O96020,Lovastatin,Enzymes,HMG-CoA Reductase,Inhibitor
ENSG00000175305,CCNE2,1580,O96020,Purvalanol A,Enzymes,Cyclin-dependent Kinase,Inhibitor
ENSG00000175305,CCNE2,1965,O96020,Simvastatin,Enzymes,HMG-CoA Reductase,Inhibitor
ENSG00000156466,GDF6,NA,NA,NA,NA,NA,NA
ENSG00000104375,STK3,6482,Q13188,XMU MP 1,Enzymes,Other Kinases,Inhibitor
ENSG00000156486,KCNS2,NA,NA,NA,NA,NA,NA
ENSG00000132554,RGS22,NA,NA,NA,NA,NA,NA
ENSG00000104517,UBR5,NA,NA,NA,NA,NA,NA
ENSG00000164930,FZD6,NA,NA,NA,NA,NA,NA
ENSG00000174417,TRHR,NA,NA,NA,NA,NA,NA
ENSG00000205038,PKHD1L1,NA,NA,NA,NA,NA,NA
ENSG00000164794,KCNV1,NA,NA,NA,NA,NA,NA
ENSG00000164796,CSMD3,NA,NA,NA,NA,NA,NA
ENSG00000136960,ENPP2,4196,Q13822,HA 130,Enzymes,Autotaxin,Inhibitor
ENSG00000175946,KLHL38,NA,NA,NA,NA,NA,NA
ENSG00000153317,ASAP1,NA,NA,NA,NA,NA,NA
ENSG00000155897,ADCY8,1099,P40145,Forskolin,Enzymes,Adenylyl Cyclase,Activator
ENSG00000184156,KCNQ3,1999,O43525,Linopirdine dihydrochloride,Ion Channels,Voltage-Gated Potassium Channels,Blocker
ENSG00000184156,KCNQ3,2867,O43525,Flupirtine maleate,Ion Channels,Voltage-Gated Potassium Channels,Activator
ENSG00000184156,KCNQ3,5083,O43525,QO 58,Ion Channels,Voltage-Gated Potassium Channels,Activator
ENSG00000042832,TG,NA,NA,NA,NA,NA,NA
ENSG00000169427,KCNK9,5338,Q9NPC2,PK-THPP,Ion Channels,Two-P Potassium Channels,Blocker
ENSG00000169427,KCNK9,6972,Q9NPC2,A 1899,Ion Channels,Two-P Potassium Channels,Blocker
ENSG00000169398,PTK2,3239,Q05397,PF 573228,Enzymes,Focal Adhesion Kinase,Inhibitor
ENSG00000169398,PTK2,4278,Q05397,PF 431396,Enzymes,Focal Adhesion Kinase,Inhibitor
ENSG00000204882,GPR20,NA,NA,NA,NA,NA,NA
ENSG00000181790,ADGRB1,NA,NA,NA,NA,NA,NA
ENSG00000160882,CYP11B1,3292,P15538,Metyrapone,Enzymes,Hydroxylases,Inhibitor
ENSG00000179142,CYP11B2,NA,NA,NA,NA,NA,NA
ENSG00000184428,TOP1MT,NA,NA,NA,NA,NA,NA
ENSG00000147813,"NAPRT",NA,NA,NA,NA,NA,NA
ENSG00000181085,MAPK15,NA,NA,NA,NA,NA,NA
ENSG00000261150,EPPK1,NA,NA,NA,NA,NA,NA
ENSG00000178209,PLEC,NA,NA,NA,NA,NA,NA
ENSG00000178685,PARP10,6344,Q53GL7,OUL 35,Enzymes,Poly(ADP-ribose) Polymerase,Inhibitor
ENSG00000185000,DGAT1,4837,O75907,AZD 3988,Enzymes,Diacylglycerol O-Acyltransferase,Inhibitor
ENSG00000160949,TONSL,NA,NA,NA,NA,NA,NA
ENSG00000167702,KIFC2,NA,NA,NA,NA,NA,NA
ENSG00000080503,SMARCA2,5072,P51531,PFI 3,Cell biology,Bromodomains,Inhibitor
ENSG00000168263,KCNV2,NA,NA,NA,NA,NA,NA
ENSG00000107249,GLIS3,NA,NA,NA,NA,NA,NA
ENSG00000106688,SLC1A1,1223,P43005,DL-TBOA,Transporters,Glutamate Transporters,Inhibitor
ENSG00000096968,JAK2,4556,O60674,CP 690550 citrate,Enzymes,JAK Kinase,Inhibitor
ENSG00000096968,JAK2,5617,O60674,AZD 1480,Enzymes,JAK Kinase,Inhibitor
ENSG00000096968,JAK2,6577,O60674,Pyridone 6,Enzymes,JAK Kinase,Inhibitor
ENSG00000096968,JAK2,7064,O60674,Ruxolitinib,Enzymes,JAK,Inhibitor
ENSG00000107077,KDM4C,4972,Q9H3R0,JIB 04,Enzymes,Histone Demethylases,Inhibitor
ENSG00000107077,KDM4C,5089,Q9H3R0,TC-E 5002,Enzymes,Histone Demethylases,Inhibitor
ENSG00000164946,FREM1,NA,NA,NA,NA,NA,NA
ENSG00000171855,IFNB1,5601,P01574,DMXAA,Cell biology,STING-Dependent Signaling,Agonist
ENSG00000177047,IFNW1,NA,NA,NA,NA,NA,NA
ENSG00000137080,IFNA21,NA,NA,NA,NA,NA,NA
ENSG00000236637,IFNA4,NA,NA,NA,NA,NA,NA
ENSG00000214042,IFNA7,NA,NA,NA,NA,NA,NA
ENSG00000186803,IFNA10,NA,NA,NA,NA,NA,NA
ENSG00000147885,IFNA16,NA,NA,NA,NA,NA,NA
ENSG00000234829,IFNA17,NA,NA,NA,NA,NA,NA
ENSG00000228083,IFNA14,NA,NA,NA,NA,NA,NA
ENSG00000147873,IFNA5,NA,NA,NA,NA,NA,NA
ENSG00000198642,KLHL9,NA,NA,NA,NA,NA,NA
ENSG00000120235,IFNA6,NA,NA,NA,NA,NA,NA
ENSG00000233816,IFNA13,NA,NA,NA,NA,NA,NA
ENSG00000188379,IFNA2,NA,NA,NA,NA,NA,NA
ENSG00000120242,IFNA8,NA,NA,NA,NA,NA,NA
ENSG00000197919,IFNA1,NA,NA,NA,NA,NA,NA
ENSG00000184995,IFNE,NA,NA,NA,NA,NA,NA
ENSG00000184434,LRRC19,NA,NA,NA,NA,NA,NA
ENSG00000120156,TEK,6579,Q02763,BAY 826,Enzyme-Linked Receptors,Other RTKs,Inhibitor
ENSG00000147896,IFNK,NA,NA,NA,NA,NA,NA
ENSG00000122728,TAF1L,5970,Q8IZX4,BAY 299,Cell biology,Bromodomains,Inhibitor
ENSG00000165269,AQP7,NA,NA,NA,NA,NA,NA
ENSG00000165272,AQP3,NA,NA,NA,NA,NA,NA
ENSG00000186638,KIF24,NA,NA,NA,NA,NA,NA
ENSG00000122756,CNTFR,NA,NA,NA,NA,NA,NA
ENSG00000258728,AL162231.3,NA,NA,NA,NA,NA,NA
ENSG00000137070,IL11RA,NA,NA,NA,NA,NA,NA
ENSG00000172724,CCL19,NA,NA,NA,NA,NA,NA
ENSG00000137077,CCL21,NA,NA,NA,NA,NA,NA
ENSG00000165280,VCP,4686,P55072,Xanthohumol,Enzymes,p97 ATPase,Inhibitor
ENSG00000165280,VCP,5153,P55072,ML 240,Enzymes,p97 ATPase,Inhibitor
ENSG00000165280,VCP,6180,P55072,NMS 873,Enzymes,p97 ATPase,Inhibitor
ENSG00000165283,STOML2,NA,NA,NA,NA,NA,NA
ENSG00000107140,TESK1,NA,NA,NA,NA,NA,NA
ENSG00000107159,CA9,4540,Q16790,U 104,Enzymes,Carbonic anhydrases,Inhibitor
ENSG00000107159,CA9,5577,Q16790,S4,Enzymes,Carbonic anhydrases,Inhibitor
ENSG00000107175,CREB3,NA,NA,NA,NA,NA,NA
ENSG00000159899,NPR2,NA,NA,NA,NA,NA,NA
ENSG00000185972,CCIN,NA,NA,NA,NA,NA,NA
ENSG00000165304,MELK,NA,NA,NA,NA,NA,NA
ENSG00000137124,ALDH1B1,NA,NA,NA,NA,NA,NA
ENSG00000106714,CNTNAP3,NA,NA,NA,NA,NA,NA
ENSG00000154529,CNTNAP3B,NA,NA,NA,NA,NA,NA
ENSG00000283378,CNTNAP3C,NA,NA,NA,NA,NA,NA
ENSG00000107242,PIP5K1B,NA,NA,NA,NA,NA,NA
ENSG00000165059,PRKACG,1140,P22612,"8-Bromo-cAMP, sodium salt",Cell biology,cAMP,Other
ENSG00000165059,PRKACG,1141,P22612,"Dibutyryl-cAMP, sodium salt",Cell biology,cAMP,Other
ENSG00000165059,PRKACG,2910,P22612,H 89 dihydrochloride,Enzymes,Protein Kinase A,Inhibitor
ENSG00000083067,TRPM3,5521,Q9HCF6,CIM 0216,Ion Channels,TRPM,Agonist
ENSG00000165092,ALDH1A1,5802,P00352,A37,Enzymes,Aldehyde Dehydrogenase,Inhibitor
ENSG00000165092,ALDH1A1,5934,P00352,NCT 501 hydrochloride,Enzymes,Aldehyde Dehydrogenase,Inhibitor
ENSG00000198963,RORB,NA,NA,NA,NA,NA,NA
ENSG00000119121,TRPM6,NA,NA,NA,NA,NA,NA
ENSG00000099139,PCSK5,NA,NA,NA,NA,NA,NA
ENSG00000165105,RASEF,NA,NA,NA,NA,NA,NA
ENSG00000165115,KIF27,NA,NA,NA,NA,NA,NA
ENSG00000148053,NTRK2,4559,Q16620,GNF 5837,Enzyme-Linked Receptors,Trk Receptors,Inhibitor
ENSG00000148053,NTRK2,4607,Q16620,LM 22A4,Enzyme-Linked Receptors,Trk Receptors,Agonist
ENSG00000148053,NTRK2,4781,Q16620,ANA 12,Enzyme-Linked Receptors,Trk Receptors,Antagonist
ENSG00000148053,NTRK2,6037,Q16620,LM22B 10,Enzyme-Linked Receptors,Trk Receptors,Agonist
ENSG00000148053,NTRK2,6115,Q16620,PF 06273340,Enzyme-Linked Receptors,Trk Receptors,Inhibitor
ENSG00000196730,DAPK1,NA,NA,NA,NA,NA,NA
ENSG00000135047,CTSL,NA,NA,NA,NA,NA,NA
ENSG00000156345,CDK20,NA,NA,NA,NA,NA,NA
ENSG00000213694,S1PR3,4897,Q99500,CYM 5541,7-TM Receptors,Sphingosine-1-phosphate Receptors,Agonist
ENSG00000213694,S1PR3,5328,Q99500,TY 52156,7-TM Receptors,Sphingosine-1-phosphate Receptors,Antagonist
ENSG00000213694,S1PR3,6176,Q99500,FTY 720,7-TM Receptors,Sphingosine-1-phosphate Receptors,Agonist
ENSG00000165023,DIRAS2,NA,NA,NA,NA,NA,NA
ENSG00000165025,SYK,2471,P43405,ER 27319 maleate,Enzymes,Syk Kinase,Inhibitor
ENSG00000165025,SYK,5592,P43405,LCB 03-0110 dihydrochloride,Enzymes,Src Kinases,Inhibitor
ENSG00000169071,ROR2,NA,NA,NA,NA,NA,NA
ENSG00000106819,ASPN,NA,NA,NA,NA,NA,NA
ENSG00000157303,SUSD3,NA,NA,NA,NA,NA,NA
ENSG00000197724,PHF2,NA,NA,NA,NA,NA,NA
ENSG00000130957,FBP2,NA,NA,NA,NA,NA,NA
ENSG00000165140,FBP1,6618,P09467,MB 05032,Enzymes,Other Transferases,Inhibitor
ENSG00000148120,AOPEP,NA,NA,NA,NA,NA,NA
ENSG00000130948,HSD17B3,NA,NA,NA,NA,NA,NA
ENSG00000136943,CTSV,NA,NA,NA,NA,NA,NA
ENSG00000136928,GABBR2,1088,O75899,CGP 54626 hydrochloride,7-TM Receptors,GABAB Receptors,Antagonist
ENSG00000136928,GABBR2,1248,O75899,CGP 55845 hydrochloride,7-TM Receptors,GABAB Receptors,Antagonist
ENSG00000136928,GABBR2,1513,O75899,CGP 7930,7-TM Receptors,GABAB Receptors,Modulator
ENSG00000136928,GABBR2,3219,O75899,CGP 36216 hydrochloride,7-TM Receptors,GABAB Receptors,Antagonist
ENSG00000136928,GABBR2,3313,O75899,rac BHFF,7-TM Receptors,GABAB Receptors,Modulator
ENSG00000106799,TGFBR1,1614,P36897,SB 431542,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,2718,P36897,LY 364947,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,2902,P36897,D 4476,Enzymes,Casein Kinase 1,Inhibitor
ENSG00000106799,TGFBR1,3211,P36897,SB 525334,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,3263,P36897,SB 505124,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,3264,P36897,GW 788388,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,3269,P36897,SD 208,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,3742,P36897,RepSox,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,5288,P36897,R 268712,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,6245,P36897,SM 16,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000106799,TGFBR1,6712,P36897,A 77-01,Enzyme-Linked Receptors,TGF-beta Receptors,Inhibitor
ENSG00000119508,NR4A3,NA,NA,NA,NA,NA,NA
ENSG00000023318,ERP44,NA,NA,NA,NA,NA,NA
ENSG00000198785,GRIN3A,1594,Q8TCU5,Ro 25-6981 maleate,Ion Channels,NMDA Receptors,Antagonist
ENSG00000186881,OR13F1,NA,NA,NA,NA,NA,NA
ENSG00000165029,ABCA1,5951,O95477,WAY 252623,Nuclear Receptors,LXR-like Receptors,Agonist
ENSG00000148156,ACTL7B,NA,NA,NA,NA,NA,NA
ENSG00000187003,ACTL7A,NA,NA,NA,NA,NA,NA
ENSG00000165124,SVEP1,NA,NA,NA,NA,NA,NA
ENSG00000030304,MUSK,NA,NA,NA,NA,NA,NA
ENSG00000198121,LPAR1,4870,Q92633,H2L 5765834,7-TM Receptors,Lysophosphatidic Acid Receptors,Antagonist
ENSG00000198121,LPAR1,5913,Q92633,Ro 6842262,7-TM Receptors,Lysophosphatidic Acid Receptors,Antagonist
ENSG00000119471,HSDL2,NA,NA,NA,NA,NA,NA
ENSG00000138835,RGS3,NA,NA,NA,NA,NA,NA
ENSG00000136883,KIF12,NA,NA,NA,NA,NA,NA
ENSG00000181634,TNFSF15,NA,NA,NA,NA,NA,NA
ENSG00000182752,PAPPA,NA,NA,NA,NA,NA,NA
ENSG00000136869,TLR4,1694,O00206,Ibudilast,Enzymes,Phosphodiesterases,Inhibitor
ENSG00000136869,TLR4,3270,O00206,GIT 27,Cell biology,Cytokines,Other
ENSG00000136869,TLR4,5373,O00206,C34,Enzyme-Linked Receptors,Toll-like Receptors,Inhibitor
ENSG00000136869,TLR4,5705,O00206,M62812,Enzyme-Linked Receptors,Toll-like Receptors,Inhibitor
ENSG00000106804,C5,5455,P01031,W 54011,Cell biology,Complement,Antagonist
ENSG00000119396,RAB14,NA,NA,NA,NA,NA,NA
ENSG00000148175,STOM,NA,NA,NA,NA,NA,NA
ENSG00000095303,PTGS1,1418,P23219,Resveratrol,Enzymes,Cyclooxygenase,Inhibitor
ENSG00000095303,PTGS1,1706,P23219,Acetaminophen,Enzymes,Cyclooxygenase,Inhibitor
ENSG00000095303,PTGS1,2580,P23219,Tenidap,Enzymes,Cyclooxygenase,Inhibitor
ENSG00000095303,PTGS1,4092,P23219,Aspirin,Enzymes,Cyclooxygenase,Inhibitor
ENSG00000188394,GPR21,NA,NA,NA,NA,NA,NA
ENSG00000180264,ADGRD2,NA,NA,NA,NA,NA,NA
ENSG00000136918,WDR38,NA,NA,NA,NA,NA,NA
ENSG00000119414,PPP6C,NA,NA,NA,NA,NA,NA
ENSG00000044574,HSPA5,NA,NA,NA,NA,NA,NA
ENSG00000136828,RALGPS1,NA,NA,NA,NA,NA,NA
ENSG00000136856,SLC2A8,NA,NA,NA,NA,NA,NA
ENSG00000136807,CDK9,1332,P50750,Roscovitine,Enzymes,Cyclin-dependent Kinase,Inhibitor
ENSG00000136807,CDK9,3094,P50750,Flavopiridol hydrochloride,Enzymes,Cyclin-dependent Kinase,Inhibitor
ENSG00000106991,ENG,2280,P17813,Raloxifene hydrochloride,Nuclear Receptors,Estrogen and Related Receptors,Modulator
ENSG00000167103,PIP5KL1,NA,NA,NA,NA,NA,NA
ENSG00000148346,LCN2,NA,NA,NA,NA,NA,NA
ENSG00000106976,DNM1,4222,Q05193,Dynole 34-2,Enzymes,Dynamin,Inhibitor
ENSG00000197694,SPTAN1,NA,NA,NA,NA,NA,NA
ENSG00000160447,PKN3,NA,NA,NA,NA,NA,NA
ENSG00000095321,CRAT,NA,NA,NA,NA,NA,NA
ENSG00000136878,USP20,NA,NA,NA,NA,NA,NA
ENSG00000148357,HMCN2,NA,NA,NA,NA,NA,NA
ENSG00000097007,ABL1,3063,P00519,1-Naphthyl PP1,Enzymes,Src Kinases,Inhibitor
ENSG00000097007,ABL1,4361,P00519,Bosutinib,Enzymes,Src Kinases,Inhibitor
ENSG00000097007,ABL1,5906,P00519,Imatinib mesylate,Enzymes,Abl Kinase,Inhibitor
ENSG00000097007,ABL1,6793,P00519,Dasatinib,Enzymes,Src Kinases,Inhibitor
ENSG00000107263,RAPGEF1,NA,NA,NA,NA,NA,NA
ENSG00000170835,CEL,NA,NA,NA,NA,NA,NA
ENSG00000160271,RALGDS,NA,NA,NA,NA,NA,NA
ENSG00000285245,AL162417.1,NA,NA,NA,NA,NA,NA
ENSG00000171102,OBP2B,NA,NA,NA,NA,NA,NA
ENSG00000160326,SLC2A6,NA,NA,NA,NA,NA,NA
ENSG00000169925,BRD3,NA,NA,NA,NA,NA,NA
ENSG00000196363,WDR5,5307,P61964,MM 102,Enzymes,WDR5,Other
ENSG00000196363,WDR5,5323,P61964,WDR5 0103,Enzymes,WDR5,Other
ENSG00000186350,RXRA,3302,P19793,CD 3254,Nuclear Receptors,Retinoid X Receptor,Agonist
ENSG00000186350,RXRA,5086,P19793,PA 452,Nuclear Receptors,Retinoid X Receptor,Antagonist
ENSG00000160349,LCN1,NA,NA,NA,NA,NA,NA
ENSG00000122136,OBP2A,NA,NA,NA,NA,NA,NA
ENSG00000122133,PAEP,NA,NA,NA,NA,NA,NA
ENSG00000148386,LCN9,NA,NA,NA,NA,NA,NA
ENSG00000107147,KCNT1,NA,NA,NA,NA,NA,NA
ENSG00000148384,INPP5E,NA,NA,NA,NA,NA,NA
ENSG00000187922,LCN10,NA,NA,NA,NA,NA,NA
ENSG00000204003,AL355987.1,NA,NA,NA,NA,NA,NA
ENSG00000267206,LCN6,NA,NA,NA,NA,NA,NA
ENSG00000204001,LCN8,NA,NA,NA,NA,NA,NA
ENSG00000177984,LCN15,NA,NA,NA,NA,NA,NA
ENSG00000184925,LCN12,NA,NA,NA,NA,NA,NA
ENSG00000107317,PTGDS,3531,P41222,AT 56,Enzymes,Other Synthases/Synthetases,Inhibitor
ENSG00000284341,AL807752.7,NA,NA,NA,NA,NA,NA
ENSG00000214402,LCNL1,NA,NA,NA,NA,NA,NA
ENSG00000107331,ABCA2,NA,NA,NA,NA,NA,NA
ENSG00000176884,GRIN1,2195,Q05586,Eliprodil,Ion Channels,NMDA Receptors,Antagonist
ENSG00000188566,NDOR1,NA,NA,NA,NA,NA,NA
ENSG00000188229,TUBB4B,NA,NA,NA,NA,NA,NA
ENSG00000181090,EHMT1,3364,Q9H9B1,BIX 01294,Enzymes,G9a/GLP,Inhibitor
ENSG00000181090,EHMT1,4343,Q9H9B1,UNC 0638,Enzymes,G9a/GLP,Inhibitor
ENSG00000181090,EHMT1,5132,Q9H9B1,UNC 0642,Enzymes,G9a/GLP,Inhibitor
ENSG00000181090,EHMT1,5163,Q9H9B1,A 366,Enzymes,G9a/GLP,Inhibitor
ENSG00000148408,CACNA1B,2839,Q00975,Levetiracetam,Cell biology,"Translocation, Exocytosis & Endocytosis",Other
ENSG00000278183,ABCC1,3722,P33527,Reversan,Transporters,Multidrug Transporters,Inhibitor
ENSG00000278183,ABCC1,4107,P33527,Probenecid,Transporters,Multidrug Transporters,Inhibitor
ENSG00000273554,AC136616.1,NA,NA,NA,NA,NA,NA
ENSG00000205755,CRLF2,NA,NA,NA,NA,NA,NA
ENSG00000198223,CSF2RA,NA,NA,NA,NA,NA,NA
ENSG00000185291,IL3RA,NA,NA,NA,NA,NA,NA
ENSG00000182162,P2RY8,NA,NA,NA,NA,NA,NA
ENSG00000101825,MXRA5,NA,NA,NA,NA,NA,NA
ENSG00000183943,PRKX,4144,P51817,GSK 690693,Enzymes,Akt (Protein Kinase B),Inhibitor
ENSG00000146938,NLGN4X,NA,NA,NA,NA,NA,NA
ENSG00000196664,TLR7,4536,Q9NYK1,Resiquimod,Enzyme-Linked Receptors,Toll-like Receptors,Agonist
ENSG00000196664,TLR7,4809,Q9NYK1,DSR 6434,Enzyme-Linked Receptors,Toll-like Receptors,Agonist
ENSG00000196664,TLR7,5445,Q9NYK1,SM 324405,Enzyme-Linked Receptors,Toll-like Receptors,Agonist
ENSG00000101916,TLR8,4536,Q9NR97,Resiquimod,Enzyme-Linked Receptors,Toll-like Receptors,Agonist
ENSG00000101916,TLR8,6479,Q9NR97,CU CPT 9a,Enzyme-Linked Receptors,Toll-like Receptors,Inhibitor
ENSG00000123595,RAB9A,NA,NA,NA,NA,NA,NA
ENSG00000101958,GLRA2,NA,NA,NA,NA,NA,NA
ENSG00000102010,BMX,NA,NA,NA,NA,NA,NA
ENSG00000169239,CA5B,3108,Q9Y2D0,Bumetanide,Transporters,Na+/K+/Cl- Symporter,Inhibitor
ENSG00000169239,CA5B,3109,Q9Y2D0,Furosemide,Transporters,Na+/K+/Cl- Symporter,Inhibitor
ENSG00000169239,CA5B,3620,Q9Y2D0,Topiramate,Ion Channels,Kainate Receptors,Antagonist
ENSG00000126010,GRPR,NA,NA,NA,NA,NA,NA
ENSG00000169906,S100G,NA,NA,NA,NA,NA,NA
ENSG00000008086,CDKL5,NA,NA,NA,NA,NA,NA
ENSG00000086717,PPEF1,NA,NA,NA,NA,NA,NA
ENSG00000173698,ADGRG2,NA,NA,NA,NA,NA,NA
ENSG00000180815,MAP3K15,NA,NA,NA,NA,NA,NA
ENSG00000177189,RPS6KA3,0741,P51812,GF 109203X,Enzymes,Protein Kinase C,Inhibitor
ENSG00000177189,RPS6KA3,6754,P51812,LJI308,Enzymes,RSK,Inhibitor
ENSG00000185915,KLHL34,NA,NA,NA,NA,NA,NA
ENSG00000102174,PHEX,NA,NA,NA,NA,NA,NA
ENSG00000174010,KLHL15,NA,NA,NA,NA,NA,NA
ENSG00000067992,PDK3,NA,NA,NA,NA,NA,NA
ENSG00000101868,POLA1,1549,P09884,CD 437,Nuclear Receptors,Retinoic Acid Receptors,Agonist
ENSG00000198947,DMD,NA,NA,NA,NA,NA,NA
ENSG00000165168,CYBB,4663,P04839,Apocynin,Enzymes,"NADPH Oxidase",Inhibitor
